ID,ra,dec,F_F140W,F_F775W,F_F606W,F_F435W,z
1922,189.1826890000000,62.13947300000000,22.07423824361929,22.98188497227196,23.75363644274289,24.16570539169189,0.9563000000000000
1923,189.1899800000000,62.13788400000000,26.55763649099837,27.29468886769013,27.33427838683572,27.31720778714235,0.9495000000000000
1925,189.0786690000000,62.13794300000000,25.99510248469766,26.34078626769940,26.40830955274057,26.25305234178352,1.525900000000000
1926,189.0739640000000,62.13863200000000,21.85271128294890,22.11598175454965,22.56671879523197,22.98961494449207,0.5105900000000000
1927,189.1791810000000,62.13932100000000,22.75804009498755,23.72434879763865,23.95659607650332,24.10483197386843,1.522700000000000
1930,189.1726310000000,62.13801100000000,26.62813805705442,26.69579166426003,27.12871701066190,27.05776148362810,1.016200000000000
1932,189.2256520000000,62.13929200000000,21.39950956092361,22.57380341866661,23.30992602070527,24.52251399501273,0.4644800000000000
1934,189.1686750000000,62.13822400000000,24.77748428261497,25.17508679496044,25.56874282624598,26.68789514108029,0.3317000000000000
1935,189.1517320000000,62.13812800000000,25.37376272454852,26.31741817341351,26.70549956746806,26.53820721094928,1.525100000000000
1936,189.1210780000000,62.13807800000000,26.79813306305910,27.08439108262096,28.11248650760034,NaN,0.6260000000000000
1937,189.0715250000000,62.13802700000000,26.24948430922849,27.95403932496342,27.60692787425972,27.39654789849563,1.434100000000000
1938,189.0468330000000,62.13800300000000,27.07831442608230,27.66443582735366,27.67948420197752,28.04311992320843,2.876100000000000
1939,189.1767370000000,62.13939300000000,21.73133120245249,22.45443653679105,23.22634489273388,23.61839728233463,0.9360000000000001
1940,189.2007470000000,62.13828000000000,24.99226676338643,25.97041568545454,25.97804863648347,26.14677283364357,1.869600000000000
1943,189.0559350000000,62.13809000000000,25.18196302502283,25.30182867424576,25.58641354107885,26.18518633371634,0.5702000000000000
1945,189.2112840000000,62.13884900000000,23.63953398878109,24.54319606313540,24.73839818485664,24.71566874682323,1.490540000000000
1946,189.1934670000000,62.13837200000000,24.73140606173516,26.13633943516484,26.77020214777304,27.56509175648477,2.788600000000000
1947,189.0582010000000,62.13851100000000,24.42374039154017,24.60847040537024,25.12213359466882,25.62145385932127,0.6204000000000000
1950,189.0860440000000,62.13872100000000,23.59345399053549,24.54987608567249,25.28491310325083,25.57722162483539,1.004710000000000
1951,189.0740310000000,62.13817100000000,26.61602679605129,27.11630890005943,28.31772438811116,29.88415236098798,1.476800000000000
1954,189.2247710000000,62.13831900000000,26.33489321129979,28.32756835879978,27.77840012444922,27.98706373756913,2.273200000000000
1955,189.0590800000000,62.13823400000000,26.66244403769838,26.20200563978898,26.86076969919721,26.76631737960973,0.7300000000000000
1956,189.1747490000000,62.13872500000000,24.32046798138779,24.83177408312111,24.90992367476645,25.35810680334206,2.251400000000000
1959,189.0553230000000,62.13824500000000,26.16241697058925,26.99573583941877,27.10210507579944,27.33849941297163,0.8383000000000000
1964,189.2242000000000,62.14102900000000,20.32228631024465,21.16447958298933,21.79290453278009,22.53448203094862,0.5683100000000000
1965,189.1574060000000,62.13958900000000,22.03749983100219,23.17192887634257,24.29624507379347,25.20832173850172,0.8460000000000000
1969,189.1140820000000,62.13870700000000,23.98553099198535,25.05148420485506,25.37525121585998,25.37620424679684,1.332400000000000
1971,189.2200400000000,62.13845100000000,25.87967104916281,28.92630566989137,27.82894734226756,26.70043979451406,1.469500000000000
1973,189.0498920000000,62.13840700000000,24.79024775311690,25.53225249385866,25.88406176205085,25.98864920824410,0.9620000000000000
1974,189.1893280000000,62.13845300000000,26.32442962751744,27.75335156397563,28.98795845481150,NaN,0.8955000000000000
1975,189.1746050000000,62.13896300000000,23.36540541632791,23.65579943869706,23.72201209802252,24.02893388695651,2.363560000000000
1979,189.0937480000000,62.13892600000000,23.16397902925749,23.93996423835362,24.76069177418998,25.10149489743360,1.009730000000000
1982,189.1066130000000,62.13851700000000,26.69080774344545,27.42059041424866,27.66934844007584,27.67378632869625,0.8359000000000000
1983,189.2109140000000,62.13857900000000,26.85561162643112,28.23919464794441,27.59784835285720,28.10160484153809,2.092700000000000
1984,189.0462240000000,62.13847600000000,26.07157529995639,26.68078547614744,27.51071462486732,30.59499257656221,0.3893000000000000
1985,189.1184440000000,62.13916200000000,23.69624635736013,24.61217480403731,24.83011641636583,24.94140583942571,1.247910000000000
1986,189.1860420000000,62.13897300000000,23.44701643840019,23.92502694832038,24.59517618432290,25.31252202109332,0.4718200000000000
1987,189.1554100000000,62.14192500000000,20.88463626440510,22.55205198974153,23.72936372178176,24.40382023856197,0.9442000000000000
1989,189.1845100000000,62.13909000000000,23.41555750492333,23.75463454964926,24.25658043080461,24.24515223109715,0.9552100000000000
1990,189.2228290000000,62.13904200000000,24.04365844103780,25.19792488634471,25.21721852638776,25.71587680156198,2.373300000000000
1991,189.2201630000000,62.13876600000000,24.89075158984702,25.74459598942244,26.41728033919182,26.99842086297474,0.7672000000000000
1993,189.1142150000000,62.13888600000000,24.55964808548803,25.78302290927166,25.59841801529392,25.84314082581478,1.809300000000000
1994,189.1196880000000,62.13884300000000,24.51181697949375,25.17815543271504,25.24933213131108,25.61028238444076,2.294200000000000
